sample,n_matches,p_weighted_covered
ERR3937891,1,16.7
ERR3937925,1,42.9
ERR3937965,0,0.0
ERR3937971,0,0
ERR3938006,0,0.0
ERR3938064,1,54.5
ERR3938139,0,0.0
ERR3938837,0,0.0
ERR3938904,0,0.0
ERR3939258,0,0.0
ERR3939336,0,0
ERR3939581,1,76.2
ERR3939635,0,0.0
ERR3939951,0,0.0
ERR3939969,1,50.0
ERR3940046,0,0.0
ERR3940132,1,42.9
ERR3940153,1,20.0
ERR3940170,0,0.0
ERR3940218,1,100.0
ERR3940286,0,0.0
ERR3940287,0,0.0
ERR3940357,1,15.4
ERR3940375,1,92.9
ERR3940529,1,13.3
ERR3940604,0,0.0
ERR3940669,1,80.8
ERR3940808,1,14.3
ERR3940810,0,0.0
ERR3940851,0,0.0
ERR3940866,0,0.0
ERR3940980,1,26.3
ERR3941085,130,52.7
ERR3941117,49,17.1
ERR3941135,93,23.3
ERR3941138,106,24.0
ERR3941451,1,20.0
ERR3941481,0,0.0
ERR3941491,0,0.0
ERR3941563,0,0.0
ERR3941564,2,4.9
ERR3941583,0,0.0
ERR3941648,0,0.0
ERR3941697,1,10.0
ERR3941880,0,0.0
ERR3941883,0,0.0
ERR3941943,0,0
ERR3941963,2,12.5
ERR3941982,1,33.3
ERR3942020,1,76.5
ERR3942763,0,0.0
ERR3943051,0,0.0
ERR3943106,0,0.0
ERR3943112,0,0
ERR3943254,0,0
ERR3943383,0,0.0
ERR3943426,0,0
ERR3944806,0,0.0
ERR3944871,0,0.0
ERR3945039,1,83.3
ERR3945041,0,0.0
ERR3945083,0,0.0
ERR3945173,0,0.0
ERR3945235,0,0
ERR3945791,1,7.7
ERR3945916,2,43.6
ERR3945966,1,6.7
ERR3946050,0,0.0
ERR3946070,0,0.0
ERR3946137,1,2.6
ERR3946146,1,5.4
ERR3946178,1,11.0
ERR3946314,0,0.0
ERR3946808,181,57.4
ERR3946821,27,11.4
ERR3946945,0,0.0
ERR3947120,1,7.7
ERR3947461,0,0.0
ERR3947469,1,10.8
ERR3947636,0,0.0
ERR3947680,1,10.0
ERR3947857,0,0.0
ERR3947979,1,14.3
ERR3948010,0,0
ERR3948029,1,25.0
ERR3948034,1,25.0
ERR3948038,1,18.2
ERR3948219,0,0
ERR3948237,2,6.8
ERR3948266,1,14.8
ERR3948308,1,44.4
ERR3948313,0,0
ERR3948314,1,40.0
ERR3948342,0,0.0
ERR3948415,0,0.0
ERR3948474,0,0.0
ERR3948531,1,16.4
ERR3948569,0,0
ERR3948585,1,8.3
ERR3948620,2,52.8
ERR3948621,1,2.5
ERR3948769,1,15.3
ERR3948857,0,0.0
ERR3948859,1,33.2
ERR3948913,1,26.3
ERR3949057,1,3.3
ERR3949249,1,42.9
ERR3949382,2,50.0
ERR3949469,1,30.0
ERR3950315,3,55.2
ERR3950370,6,47.1
ERR3950393,29,90.4
ERR3950394,3,30.0
ERR3953909,0,0.0
ERR3953956,0,0.0
ERR3955050,1,38.3
ERR3955148,1,39.1
ERR3955436,0,0.0
ERR3955472,0,0.0
ERR3955494,1,1.3
ERR3955533,0,0.0
ERR3955562,1,2.4
ERR3955659,0,0.0
ERR3955698,0,0.0
ERR3955726,0,0.0
ERR3955805,1,1.0
ERR3955822,0,0.0
ERR3955823,1,4.3
ERR3957727,1093,77.9
ERR3957766,1112,84.2
ERR3957786,577,86.2
ERR3957787,827,81.3
ERR3957894,272,39.7
ERR3957901,247,40.2
ERR3957918,232,37.3
ERR3957995,188,44.2
ERR3958139,84,34.7
ERR3958261,0,0.0
ERR3958272,2,8.7
ERR3959075,1,5.1
ERR3959177,1,30.0
ERR3959187,2,89.7
ERR3986545,1097,88.7
ERR3986562,1283,83.0
ERR3986613,830,91.8
ERR3986619,1178,81.9
ERR3986620,1300,78.5
ERR3986627,920,85.2
ERR3986685,861,88.0
ERR3986714,1112,88.5
ERR4013353,1158,43.4
ERR4016312,80,9.4
ERR4019016,1,100.0
ERR4019074,0,0
ERR4019099,0,0.0
ERR4019193,0,0.0
ERR4019251,0,0
ERR4019341,0,0.0
ERR4019343,0,0.0
ERR4019392,0,0.0
ERR4019415,1,33.3
ERR4019440,0,0.0
ERR4020412,1,16.7
ERR4020501,0,0.0
ERR4020578,0,0.0
ERR4020605,1,66.7
ERR4020633,0,0.0
ERR4027823,18,1.6
ERR4031238,10,51.1
ERR4031255,15,49.1
ERR4031299,12,47.0
ERR4031300,74,60.8
ERR4031333,7,46.1
ERR4031341,17,53.9
ERR4031792,250,60.4
ERR4031830,167,53.1
ERR4032018,93,52.4
ERR4032027,192,55.6
ERR4032087,302,55.6
ERR4032098,42,59.2
ERR4032224,385,82.7
ERR4032371,385,86.3
ERR4032372,321,86.4
ERR4032401,285,88.4
ERR4032415,296,89.0
ERR4032420,318,87.7
ERR4032462,427,82.6
ERR4032485,262,76.5
ERR4032593,322,80.9
ERR4032713,71,51.6
ERR4032766,245,70.9
ERR4058313,113,17.2
ERR4066010,427,87.3
ERR4066030,184,84.6
ERR4066034,1023,85.6
ERR4066069,445,92.9
ERR4079018,1,4.8
ERR4079106,2,30.0
ERR4079157,2,40.0
ERR4080231,1,26.1
ERR4080242,1,41.7
ERR4080263,2,94.8
ERR4080400,1,60.0
ERR4080417,1,100.0
ERR4082760,314,43.6
ERR4083247,1,63.6
ERR4083255,1,63.6
ERR4083603,236,42.2
ERR4083687,84,6.8
ERR4083708,185,30.8
ERR4083781,31,25.8
ERR4083792,41,34.0
ERR4083820,4,4.9
ERR4083892,186,26.3
ERR4083926,298,10.0
ERR4084039,2,19.0
ERR4084090,1,14.7
ERR4084124,46,11.3
ERR4085885,450,44.7
ERR4086643,596,71.2
ERR4086666,415,81.6
ERR4086697,548,69.4
ERR4086844,181,87.9
ERR4086888,240,73.5
ERR4087087,516,74.4
ERR4087238,408,86.6
ERR4087254,562,72.6
ERR4087303,398,84.3
ERR4087469,494,75.4
ERR4087566,105,83.7
ERR4087630,458,83.0
ERR4087795,416,77.2
ERR4087796,432,77.8
ERR4087825,250,80.1
ERR4087942,354,78.8
ERR4088159,182,82.1
ERR4088164,379,78.1
ERR4088262,376,84.7
ERR4088399,552,78.9
ERR4088418,618,74.0
ERR4088423,566,80.5
ERR4088479,402,86.6
ERR4088555,386,73.2
ERR4088680,312,84.1
ERR4088708,323,75.2
ERR4088868,411,83.8
ERR4088872,512,78.6
ERR4088969,419,67.7
ERR4089022,492,84.7
ERR4089101,141,69.5
ERR4089122,399,74.0
ERR4089133,408,75.3
ERR4089144,557,70.4
ERR4089146,148,67.4
ERR4089221,535,82.5
ERR4089275,600,77.9
ERR4089290,316,50.6
ERR4089349,595,83.3
ERR4089474,716,75.3
ERR4089488,552,79.4
ERR4089543,550,63.4
ERR4089583,314,84.8
ERR4089662,273,79.1
ERR4089691,558,78.1
ERR4089739,355,78.2
ERR4089740,363,80.6
ERR4089779,423,85.9
ERR4089793,586,70.4
ERR4089805,699,67.9
ERR4089913,678,70.1
ERR4089917,446,81.9
ERR4090036,589,75.6
ERR4090037,628,70.5
ERR4090080,103,77.5
ERR4090156,399,76.4
ERR4090206,204,84.8
ERR4090228,536,68.4
ERR4090304,483,76.7
ERR4090378,364,68.0
ERR4090394,698,76.6
ERR4090550,329,73.5
ERR4090617,259,76.1
ERR4090677,964,75.2
ERR4090749,926,69.4
ERR4090799,588,71.8
ERR4090816,272,59.9
ERR4090823,530,82.8
ERR4090981,457,81.4
ERR4091117,574,67.9
ERR4091159,225,71.3
ERR4091318,302,66.2
ERR4091329,605,70.3
ERR4091390,567,73.3
ERR4091395,312,65.7
ERR4091399,299,70.0
ERR4091409,589,78.3
ERR4091456,453,69.9
ERR4091516,501,78.5
ERR4091989,50,85.4
ERR4092014,12,72.0
ERR4092086,232,45.0
ERR4092100,224,33.4
ERR4092678,394,43.3
ERR4093214,365,50.3
ERR4093215,377,50.7
ERR4093271,388,32.9
ERR4094627,443,40.6
ERR4095822,354,39.5
ERR4097142,1266,88.4
ERR4097157,721,93.5
ERR4097169,1652,86.7
ERR4097176,209,96.1
ERR4097196,1757,87.3
ERR4097306,931,89.7
ERR4097312,1011,90.2
ERR4099616,7,32.9
ERR4120856,377,43.1
ERR4129517,376,41.8
ERR4129776,340,63.0
ERR4129809,40,66.4
ERR4131628,386,41.0
ERR4139503,70,93.7
ERR4139568,133,85.9
ERR4139621,121,92.3
ERR4143086,0,0
ERR4143153,2,100.0
ERR4143180,2,100.0
ERR4143228,0,0
ERR4143447,0,0
ERR414399,849,84.0
ERR414423,472,86.0
ERR414518,110,79.8
ERR414539,60,76.4
ERR414602,152,68.0
ERR414764,166,77.8
ERR414770,105,83.6
ERR414821,2,0.0
ERR4159201,3,13.7
ERR4159216,3,22.0
ERR4163101,137,91.9
ERR4163185,76,89.4
ERR4163337,113,82.7
ERR4163366,63,90.0
ERR4163382,89,56.5
ERR4170305,2,33.4
ERR4173008,38,4.2
ERR4174234,185,16.8
ERR4174302,8,5.0
ERR4174313,203,14.2
ERR4174392,123,12.1
ERR4174436,57,15.0
ERR4174526,26,7.9
ERR4174567,30,19.5
ERR4174600,70,18.6
ERR4174864,2,20.0
ERR4174923,135,26.5
ERR4174966,5,11.1
ERR4174980,70,15.2
ERR4174992,94,9.4
ERR4175010,64,18.8
ERR4175033,6,10.2
ERR4175136,10,4.0
ERR4175215,37,24.9
ERR4175304,19,6.6
ERR4175346,20,5.1
ERR4175405,44,15.9
ERR4175439,68,11.1
ERR4175717,1,50.0
ERR4181515,24,28.3
ERR4181598,34,89.4
ERR4181657,51,93.6
ERR4183481,289,29.6
ERR4193022,776,26.3
ERR4194153,951,46.2
ERR4194651,1179,51.7
ERR4194687,1058,54.7
ERR4195061,521,77.5
ERR4195074,1049,51.2
ERR4195093,1098,34.3
ERR420368,65,5.7
ERR4221216,19,1.0
ERR4221579,0,0.0
ERR4221605,2,50.0
ERR4221641,2,8.2
ERR4221709,1,11.1
ERR4221726,1,15.4
ERR4222686,0,0
ERR4222766,1,50.0
ERR4222871,1,25.0
ERR4222899,0,0.0
ERR4222904,0,0.0
ERR4222958,0,0.0
ERR4223184,0,0
ERR4223227,0,0
ERR4223230,0,0.0
ERR4223363,1,40.0
ERR4223403,0,0
ERR4229248,310,74.1
ERR4229281,49,85.6
ERR4229315,184,78.7
ERR4233184,18,54.8
ERR4233720,0,0.0
ERR4233754,0,0.0
ERR4250226,0,0
ERR4250304,0,0
ERR4250398,0,0.0
ERR4250429,1,16.7
ERR4250450,1,100.0
ERR4250483,1,71.4
ERR4250490,1,71.4
ERR4250561,0,0.0
ERR4250577,0,0.0
ERR4250584,0,0.0
ERR4250608,1,100.0
ERR4250619,0,0.0
ERR4254423,1,33.3
ERR4254522,0,0.0
ERR4290567,525,84.4
ERR4291155,536,92.2
ERR4291166,420,63.8
ERR4291168,734,78.1
ERR4297106,1156,13.6
ERR4298402,4,12.1
ERR4298556,5,10.6
ERR4298562,4,15.0
ERR4300107,11,2.0
ERR4300129,24,2.6
ERR4300228,25,27.7
ERR4300269,29,6.2
ERR4300836,3,4.9
ERR4300860,1,1.6
ERR4304375,1102,71.9
ERR4304481,2,17.6
ERR430924,0,0.0
ERR430932,0,0
ERR430961,0,0.0
ERR430976,10,1.1
ERR4311241,0,0.0
ERR4311242,0,0.0
ERR4311253,0,0.0
ERR4311354,1,25.0
ERR4311368,0,0.0
ERR4311430,0,0.0
ERR4311439,1,4.0
ERR4311445,0,0.0
ERR4311544,0,0.0
ERR4311573,0,0.0
ERR4311582,1,73.4
ERR4311646,0,0.0
ERR4311661,0,0.0
ERR4311715,0,0.0
ERR4311732,1,14.3
ERR4311888,0,0
ERR4311920,1,16.7
ERR4311923,0,0.0
ERR4311943,0,0.0
ERR4312670,0,0.0
ERR4312994,0,0.0
ERR4313221,0,0.0
ERR4313276,0,0.0
ERR4313369,0,0.0
ERR4313487,0,0
ERR4313573,0,0.0
ERR4319952,820,85.7
ERR4319992,288,92.2
ERR4320051,498,85.5
ERR4320063,794,77.3
ERR4320069,987,85.8
ERR4325719,0,0.0
ERR4326240,533,82.4
ERR4332477,1289,84.2
ERR4332483,1659,81.5
ERR4332540,1197,86.3
ERR4333930,1102,81.6
ERR4333944,1500,83.7
ERR4333990,931,88.0
ERR4334068,699,90.4
ERR4334120,1720,78.2
ERR4334193,1489,79.4
ERR4334251,1410,76.1
ERR4334725,1135,2.7
ERR4335029,1483,81.2
ERR4335044,1253,80.8
ERR4335066,640,82.2
ERR4335074,1133,84.4
ERR4335223,1266,75.9
ERR4335294,1453,82.5
ERR4335696,453,26.0
ERR4337442,25,55.7
ERR4337447,29,4.5
ERR4341690,1252,85.5
ERR4341693,1410,78.1
ERR4341702,1268,81.0
ERR4341736,1093,86.1
ERR4341746,1161,81.1
ERR4341799,1034,89.6
ERR4341865,1209,82.7
ERR4341868,1401,82.4
ERR4341896,1339,79.9
ERR4341947,1302,80.7
ERR4341948,1335,80.0
ERR4345130,0,0
ERR4345195,0,0
ERR4345198,0,0
ERR4345251,0,0.0
ERR4345271,0,0.0
ERR4345286,0,0.0
ERR4345294,0,0.0
ERR4345308,1,33.3
ERR4345352,0,0
ERR4345454,0,0.0
ERR4345469,0,0
ERR4345476,1,20.0
ERR4345549,0,0
ERR4345555,1,71.4
ERR4345698,0,0.0
ERR4345713,0,0.0
ERR4345741,0,0
ERR4345747,0,0.0
ERR4345767,0,0
ERR4345797,0,0
ERR4345852,0,0.0
ERR4345965,0,0.0
ERR4346047,0,0
ERR4346056,0,0.0
ERR4346109,0,0
ERR4346147,0,0.0
ERR4346168,0,0.0
ERR4346339,0,0
ERR4346392,0,0.0
ERR4346455,0,0.0
ERR4350449,0,0
ERR4350488,0,0.0
ERR4350518,0,0
ERR4350816,1,33.3
ERR4351019,0,0.0
ERR4352547,574,33.1
ERR4352548,284,32.6
ERR4352648,151,6.6
ERR4352708,324,2.5
ERR4352760,747,8.1
ERR4352766,97,5.3
ERR4373184,18,9.2
ERR4374042,17,16.7
ERR4374589,10,3.4
ERR4374606,0,0
ERR4374619,0,0
ERR4374643,0,0
ERR4375049,49,49.7
ERR4383712,13,21.8
ERR4383736,46,22.1
ERR4383997,1128,27.2
ERR4384008,135,57.2
ERR4392703,1247,6.4
ERR4392711,1395,3.4
ERR4405421,245,58.8
ERR4406603,89,88.5
ERR4406641,210,87.6
ERR4406667,317,89.2
ERR4406695,160,85.0
ERR4406797,124,90.7
ERR4406810,124,80.4
ERR4406879,80,85.6
ERR4406917,193,92.4
ERR4406948,283,53.0
ERR4407022,164,88.5
ERR4407086,288,84.0
ERR4407141,171,92.2
ERR445311,46,38.8
ERR445330,45,35.2
ERR445385,48,38.1
ERR445392,45,38.6
ERR4457674,12,39.4
ERR4495041,45,23.5
ERR4502043,2,58.1
ERR4502200,1,72.5
ERR4502207,3,42.4
ERR4502256,1,50.9
ERR4502570,2,44.5
ERR4502731,0,0
ERR4502755,1,3.7
ERR4502766,1,48.9
ERR4502868,2,46.9
ERR4502910,1,26.2
ERR4503147,1,44.4
ERR4503171,2,12.4
ERR4503261,1,76.6
ERR4503412,1,16.0
ERR4503498,1,14.3
ERR4503510,0,0.0
ERR4503514,3,16.7
ERR4503539,2,57.5
ERR451703,1,25.0
ERR451763,0,0.0
ERR4553311,2,0.9
ERR4553324,2,1.2
ERR4553354,0,0.0
ERR4560786,257,58.4
ERR4560791,677,77.6
ERR4560794,129,76.5
ERR4560808,530,77.1
ERR4560815,401,79.4
ERR4560837,236,82.2
ERR4560953,240,75.4
ERR4561144,447,80.6
ERR4561186,535,77.3
ERR4561204,213,64.3
ERR4561230,533,81.7
ERR4561237,281,87.6
ERR4561309,199,68.4
ERR4561362,98,86.7
ERR4561366,306,84.8
ERR4561396,618,75.3
ERR4561424,418,79.1
ERR4561441,721,72.6
ERR4561449,490,81.6
ERR4561509,115,79.3
ERR4561523,597,81.0
ERR4561684,495,75.3
ERR4561699,209,79.2
ERR4561713,695,70.8
ERR4561718,259,81.6
ERR4561740,484,80.7
ERR4561786,452,84.2
ERR4561821,457,76.5
ERR4561852,420,81.2
ERR4561866,466,78.7
ERR4561892,390,79.9
ERR4561926,222,75.0
ERR4561943,248,73.4
ERR4562104,331,82.2
ERR4562130,356,73.7
ERR4562192,233,84.5
ERR4562282,632,76.5
ERR4562477,293,83.8
ERR4562533,202,73.9
ERR4562604,433,72.8
ERR4562620,594,76.0
ERR4562647,596,78.9
ERR4562729,222,87.1
ERR4562878,366,85.8
ERR4562958,429,77.9
ERR4563074,585,75.3
ERR4563122,508,81.7
ERR4563124,473,79.5
ERR4563186,372,77.8
ERR4563259,198,84.0
ERR4563302,323,79.2
ERR4563309,216,78.4
ERR4563311,521,81.8
ERR4563368,108,73.6
ERR4563382,499,78.5
ERR4563400,461,84.0
ERR4563471,607,73.1
ERR4563482,563,69.0
ERR4563615,187,85.7
ERR4563714,493,81.5
ERR4563800,596,69.8
ERR4563979,627,73.4
ERR4564037,680,68.8
ERR4564185,682,64.3
ERR4564265,638,66.1
ERR4564362,190,62.7
ERR4564364,511,66.8
ERR4564499,519,77.6
ERR4564563,733,71.5
ERR4564571,586,74.0
ERR4564603,258,85.9
ERR4564713,580,70.4
ERR4564722,543,63.6
ERR4564733,406,79.1
ERR4564752,564,70.1
ERR4564818,702,78.9
ERR4564855,136,58.7
ERR4564926,509,68.1
ERR4564970,318,76.5
ERR4565021,751,74.8
ERR4565115,593,74.3
ERR4565128,481,69.8
ERR4565164,496,80.5
ERR4565246,48,56.3
ERR4565373,535,72.1
ERR4565374,505,72.3
ERR4565420,360,81.0
ERR4565434,594,76.4
ERR4565460,264,73.1
ERR4565609,519,76.1
ERR4565692,578,74.2
ERR4565701,448,77.6
ERR4565764,2,15.4
ERR4565789,1,20.0
ERR4565892,1,14.3
ERR4570270,25,17.3
ERR4570770,106,95.3
ERR4570960,100,93.9
ERR4570964,119,92.2
ERR4571032,652,72.3
ERR4571043,736,69.1
ERR4571047,676,71.9
ERR4571177,684,72.8
ERR4571226,572,71.6
ERR4571332,345,77.9
ERR4571384,1087,67.8
ERR4571416,252,86.7
ERR4575422,2,29.2
ERR4575429,1,55.0
ERR4575491,1,35.2
ERR4575543,3,36.7
ERR4575573,3,53.1
ERR4575574,1,43.4
ERR4575587,1,60.0
ERR4575593,1,36.5
ERR4575831,1,28.8
ERR4575832,2,62.8
ERR4575899,2,36.8
ERR4576032,3,30.2
ERR4576091,2,51.2
ERR4576205,1,31.4
ERR4576222,1,79.4
ERR4576251,2,85.3
ERR4576400,1,68.1
ERR4576450,0,0.0
ERR4576468,1,38.6
ERR4576501,2,42.5
ERR4576531,1,68.1
ERR4576596,1,77.6
ERR4576625,2,49.0
ERR4576668,1,62.6
ERR4576678,2,48.4
ERR4576734,1,67.4
ERR4576771,1,49.0
ERR4576788,0,0.0
ERR4576804,1,46.2
ERR4576865,1,53.7
ERR4576909,2,70.3
ERR4577164,2,63.4
ERR4577226,1,44.8
ERR4577329,1,39.5
ERR4577365,1,77.6
ERR4577388,3,34.8
ERR4577498,1,32.5
ERR4577560,1,45.2
ERR4577578,1,57.2
ERR4577602,0,0.0
ERR4577623,1,64.5
ERR4577759,1,50.3
ERR4577771,4,45.2
ERR4577791,2,40.2
ERR4577792,1,51.9
ERR4577906,1,63.4
ERR4578107,1,36.8
ERR4578202,1,33.9
ERR4578334,1,7.2
ERR4578387,1,45.4
ERR4578389,1,58.9
ERR4578396,2,49.6
ERR4578402,1,52.5
ERR458524,2,5.2
ERR458639,2,3.5
ERR4586500,235,63.0
ERR4586507,292,81.8
ERR4586519,55,11.1
ERR458698,2,3.0
ERR458740,2,2.2
ERR458767,4,3.2
ERR458794,2,1.5
ERR458798,2,1.7
ERR458801,1,1.5
ERR458827,2,1.3
ERR458880,2,2.3
ERR458889,1,1.9
ERR458966,2,2.4
ERR459026,2,3.7
ERR459155,2,2.1
ERR459194,2,1.6
ERR4605335,239,65.9
ERR4605410,144,75.7
ERR4605463,199,67.5
ERR4605545,258,89.6
ERR4605558,311,83.2
ERR4605577,492,85.8
ERR4605594,220,83.0
ERR4605629,410,81.5
ERR4605721,65,91.9
ERR4616277,465,74.9
ERR4616347,727,68.7
ERR4616377,578,80.1
ERR4616401,114,67.1
ERR4616490,122,66.7
ERR4618964,268,64.6
ERR4619011,519,70.6
ERR4622799,181,86.0
ERR4622928,260,85.2
ERR4622947,353,72.6
ERR4623001,363,85.1
ERR4623026,565,82.8
ERR4623027,506,82.0
ERR4623036,56,75.6
ERR4623129,103,78.6
ERR4623187,82,88.5
ERR4623188,84,87.7
ERR4623202,420,82.1
ERR4623282,300,74.6
ERR4623342,106,88.4
ERR4623349,194,80.4
ERR4623419,132,84.2
ERR4623502,951,72.1
ERR4623513,213,85.3
ERR4623515,117,90.7
ERR4634799,6,8.4
ERR4634864,4,9.8
ERR4634927,8,13.5
ERR4634949,8,9.4
ERR4634984,10,16.0
ERR4635044,6,10.5
ERR4635050,8,7.6
ERR4647431,0,0.0
ERR4657923,572,83.9
ERR4674139,1086,23.6
ERR4674147,3652,23.6
ERR4675058,277,31.8
ERR4675066,212,42.7
ERR4675071,249,26.5
ERR4675091,205,27.5
ERR4675162,253,21.9
ERR4691643,212,0.3
ERR4691644,84,0.1
ERR4691761,256,0.4
ERR469630,159,16.0
ERR4696669,0,0
ERR4696723,0,0
ERR4701602,9,28.8
ERR4701639,141,58.2
ERR4701747,401,68.5
ERR4701780,225,68.6
ERR4701864,17,56.2
ERR4701994,8,66.7
ERR4702016,18,81.9
ERR4702048,31,52.8
ERR4702073,12,83.3
ERR4702126,119,9.1
ERR4702157,282,88.9
ERR4702226,9,91.1
ERR4702238,6,76.2
ERR4757813,260,87.7
ERR4757952,634,91.5
ERR4762099,0,0.0
ERR4762110,0,0
ERR476643,9,5.5
ERR476649,2,1.9
ERR4775539,167,69.4
ERR4775700,270,94.5
ERR4775914,230,92.2
ERR4776035,213,90.1
ERR4777976,320,90.0
ERR479032,694,78.7
ERR479113,905,80.3
ERR4791272,15,29.6
ERR4791320,19,36.6
ERR4791335,10,26.7
ERR4791342,14,23.2
ERR479160,421,94.0
ERR4792304,376,47.0
ERR4793830,18,1.0
ERR479405,843,82.5
ERR4794180,741,73.9
ERR4794181,764,76.0
ERR4794325,929,82.2
ERR4794499,557,89.0
ERR4794642,721,91.9
ERR4794885,1062,83.6
ERR4796162,1310,90.3
ERR4801148,187,6.3
ERR4803953,1876,54.2
ERR4803975,1474,46.9
ERR4803984,1578,47.1
ERR4803998,1494,55.8
ERR480524,77,39.0
ERR480538,420,80.3
ERR480639,237,86.4
ERR480698,96,90.1
ERR480744,286,85.9
ERR480754,154,83.1
ERR480818,208,90.9
ERR480987,229,82.1
ERR480995,163,85.8
ERR481036,221,75.0
ERR481051,225,88.3
ERR4835557,3,5.9
ERR4835873,55,6.0
ERR4853594,40,39.3
ERR4853652,6,3.0
ERR4859616,410,69.8
ERR4859623,643,80.5
ERR4859629,490,80.8
ERR4859681,294,84.7
ERR4859700,187,73.1
ERR4865712,847,86.4
ERR4865868,569,91.0
ERR4865875,901,78.5
ERR4865913,1053,81.6
ERR4865914,1136,85.1
ERR4865971,1147,83.4
ERR4899219,7,16.6
ERR4899243,6,29.7
ERR4993356,5,80.3
ERR4994291,63,1.5
ERR5001749,24,0.8
ERR5001754,81,7.0
ERR5001785,1,0.2
ERR5001858,260,3.8
ERR5001988,158,9.7
ERR5002164,456,20.6
ERR5002177,101,1.2
ERR5002627,14,78.3
ERR5002675,140,74.8
ERR5002930,18,87.1
ERR5003005,49,10.3
ERR5003057,139,1.8
ERR5003077,34,16.2
ERR5003234,268,19.1
ERR5003296,126,6.6
ERR5003308,1,0.1
ERR5003422,72,3.7
ERR5003532,1,0.0
ERR5003619,66,1.8
ERR5003627,87,1.8
ERR5003639,9,2.5
ERR5003665,1,0.3
ERR5003688,45,2.5
ERR5003800,159,3.1
ERR5003835,45,3.5
ERR5003850,72,3.5
ERR5003963,31,2.8
ERR5003985,193,42.1
ERR5004122,133,14.7
ERR5004218,158,17.1
ERR5004242,3,0.1
ERR5004265,30,1.4
ERR5004371,5,1.3
ERR5004396,80,29.4
ERR5004399,1,1.5
ERR5004412,93,1.8
ERR5004469,4,4.2
ERR5004497,0,0
ERR5004588,104,2.8
ERR5004637,80,3.7
ERR5004691,360,2.6
ERR5004705,290,18.2
ERR5004722,3,1.5
ERR5004898,295,20.7
ERR5004919,126,11.2
ERR5005001,10,2.7
ERR5005183,16,5.8
ERR5005198,45,3.2
ERR5005216,74,1.9
ERR5005306,260,7.9
ERR5005318,203,88.0
ERR5006548,92,77.8
ERR5006634,201,93.4
ERR5006635,153,86.6
ERR5009079,104,86.2
ERR5009161,1,33.3
ERR5009191,239,79.5
ERR5011897,343,90.3
ERR5011937,1,100.0
ERR5011950,128,70.6
ERR5011995,81,79.9
ERR5012010,131,72.3
ERR5012044,100,71.1
ERR5012200,190,91.0
ERR5012587,97,75.2
ERR5012619,268,82.6
ERR5012719,195,92.5
ERR5012774,134,90.4
ERR5012977,0,0
ERR5013018,306,82.9
ERR5013109,260,91.2
ERR5013167,171,92.0
ERR5013215,25,89.2
ERR5023772,8,91.2
ERR5023973,96,73.8
ERR5024042,108,71.4
ERR5024160,299,82.1
ERR5024167,328,81.6
ERR5024204,333,86.5
ERR5024212,93,86.2
ERR5024220,127,85.5
ERR5024229,157,90.8
ERR5024306,148,93.4
ERR5031024,239,87.1
ERR5031078,231,85.4
ERR5031096,158,92.8
ERR5031175,136,90.5
ERR5031193,216,86.1
ERR5031205,198,88.1
ERR5031894,163,48.4
ERR5032505,4,13.3
ERR5032772,5,2.4
ERR5032788,8,2.6
ERR5035891,7,2.1
ERR5037016,2296,20.8
ERR5083167,646,54.7
ERR5083270,312,46.1
ERR5083291,415,45.9
ERR5083297,410,64.3
ERR5083327,265,61.2
ERR5083881,313,85.9
ERR5086629,0,0.0
ERR5086637,0,0.0
ERR5086643,0,0.0
ERR5086657,0,0.0
ERR5098447,1192,4.4
ERR5161055,17,90.3
ERR517433,1,2.3
ERR517446,2,5.5
ERR5194397,76,17.8
ERR5194454,85,34.2
ERR5194628,78,54.6
ERR5194640,75,75.1
ERR5194655,308,68.7
ERR5194661,122,37.4
ERR5194795,61,18.6
ERR520384,10,85.0
ERR520422,7,71.4
ERR520423,5,87.5
ERR520494,7,81.8
ERR520505,3,75.0
ERR520602,5,71.4
ERR520622,5,88.9
ERR5206984,6,20.1
ERR5210576,5,19.4
ERR521438,67,44.2
ERR521439,29,25.5
ERR522236,5,37.1
ERR525602,2,21.9
ERR525672,5,10.4
ERR525676,1,9.2
ERR525693,245,92.3
ERR525728,181,94.9
ERR525756,195,91.3
ERR525768,312,91.1
ERR525782,158,85.5
ERR525838,243,93.5
ERR525866,260,90.6
ERR525919,1141,83.6
ERR525988,373,88.0
ERR526065,313,89.3
ERR526287,11,78.9
ERR527046,714,75.0
ERR527080,819,70.2
ERR527184,252,78.9
ERR527204,311,63.0
ERR528321,475,86.2
ERR5283940,1398,84.2
ERR5310771,975,56.9
ERR5378050,25,1.9
ERR5462926,4,2.4
ERR550662,22,74.9
ERR550774,26,80.2
ERR550825,23,75.7
ERR551125,24,78.6
ERR551142,12,83.5
ERR551266,30,79.9
ERR551348,16,79.1
ERR551489,17,76.5
ERR551532,13,78.7
ERR551574,32,76.0
ERR551767,14,81.7
ERR552068,11,83.4
ERR5520789,2,15.2
ERR5520803,3,26.6
ERR552240,9,86.8
ERR552290,25,78.7
ERR552316,24,77.9
ERR552353,42,77.3
ERR552436,15,73.8
ERR552461,18,79.6
ERR552561,11,84.7
ERR552564,45,76.0
ERR552846,27,79.0
ERR552896,13,84.0
ERR552904,20,76.6
ERR553197,16,85.1
ERR553234,19,77.6
ERR5639099,17,17.4
